อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
ำ62928;ำ6;ฤุม;19.06.24;95หอ/22;152;
ำ6242;ำ6;ัฮื;19.06.24;95หอ/22;145;
ำ69845;ำ6;ฤฬฤ;19.06.24;95หอ/22;227;
ำ68975;ำ6;ฤฬฤ;19.06.24;95หอ/22;167;
ำ69904;ำ6;อฦย;19.06.24;95หอ/22;219;
ะร815;ะร;ลสม;19.06.24;;49;
ำ6676;ำ6;ฮฬั;19.06.24;95หอ/22;163;
5อ591;5อ;ฯหส;19.06.24;;187;
ั76342;ั7;ฯะห;19.06.24;;0;
ำ62956;ำ6;ีฤา;19.06.24;95หอ/22;126;
ำะ843;ำะ;อฦั;19.06.24;;239;
ำ6365;ำ6;ลสม;19.06.24;95หอ/22;139;
5อ501;5อ;ฯหส;19.06.24;;143;
ำ61575;ำ6;ลสม;19.06.24;95หอ/22;220;
ำ63565;ำ6;ฤฬฤ;19.06.24;95หอ/22;221;
ำ68706;ำ6;ฮุุ;19.06.24;95หอ/22;215;
ำ62770;ำ6;สหม;19.06.24;95หอ/22;159;
ย28105;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;190;
ำ62866;ำ6;ฤุม;19.06.24;95หอ/22;134;
Þย591;Þย;ัสื;19.06.24;;34;
5อ527;5อ;ฯหส;19.06.24;;190;
5อ583;5อ;ฯหส;19.06.24;;184;
ำ6106;ำ6;ศสา;19.06.24;95หอ/22;210;
5อ587;5อ;ฯหส;19.06.24;;185;
ำะ1041;ำะ;ลสม;19.06.24;;340;
ย2737;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;105;
ั75210;ั7;มรู;19.06.24;;0;
ั75250;ั7;ฯะห;19.06.24;สหึ-696-22-P07;0;
ำ62734;ำ6;ฮุุ;19.06.24;95หอ/22;192;
ำ62442;ำ6;ฤุม;19.06.24;95หอ/22;220;
ิย6652;ิย;ลสม;19.06.24;สหึ-696-22-P07;0;
2S226;2S;ลสม;19.06.24;;0;
สห928;สห;ลสม;19.06.24;;183;
ำ6094;ำ6;ัีา;19.06.24;95หอ/22;162;
ำ62828;ำ6;ีฤา;19.06.24;95หอ/22;160;
ิย6256;ิย;มรู;19.06.24;;0;
A46264;A4;ลสม;19.06.24;;0;
XC8058;XC;ัสื;19.06.24;;0;
ย28705;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;179;
ำ6388;ำ6;ฮฬั;19.06.24;95หอ/22;165;
ฤะ6542;ฤะ;ลสม;19.06.24;;188;
ัำ1731;ัำ;ฯะห;19.06.24;;344;
ัำ2817;ัำ;ลสม;19.06.24;;157;
ำ6523;ำ6;ลสม;19.06.24;95หอ/22;163;
ำ62706;ำ6;ฮุุ;19.06.24;95หอ/22;101;
ฤะ516;ฤะ;ลสม;19.06.24;;180;
ิย6650;ิย;ฯะห;19.06.24;;0;
ิย6402;ิย;ลสม;19.06.24;;0;
ย2717;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;172;
5อ294;5อ;ลสม;19.06.24;;187;
ำ6171;ำ6;ฤฬฤ;19.06.24;95หอ/22;163;
ฤะ955;ฤะ;ลสม;19.06.24;;57;
ำ62426;ำ6;ีฤา;19.06.24;95หอ/22;137;
ำ69785;ำ6;ำิภ;19.06.24;95หอ/22;140;
ำ6264;ำ6;ลสม;19.06.24;95หอ/22;161;
ฤะ340;ฤะ;ลสม;19.06.24;;189;
ั73062;ั7;มรู;19.06.24;;0;
ิย6232;ิย;ัสื;19.06.24;;0;
ย28165;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;189;
ั75016;ั7;ลสม;19.06.24;;0;
ัำ1407;ัำ;ลสม;19.06.24;;158;
ำ62167;ำ6;ฦำส;19.06.24;95หอ/22;226;
ำ6623;ำ6;ัีา;19.06.24;95หอ/22;147;
ำ6300;ำ6;มรู;19.06.24;95หอ/22;156;
ำ6386;ำ6;ฯะห;19.06.24;95หอ/22;128;
ำ6174;ำ6;ีมะ;19.06.24;95หอ/22;125;
5อ502;5อ;ลสม;19.06.24;;146;
ำ69501;ำ6;ำิภ;19.06.24;95หอ/22;212;
ิย6490;ิย;รัย;19.06.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;19.06.24;;162;
ำ62910;ำ6;ฮุุ;19.06.24;95หอ/22;232;
ำ62804;ำ6;มศุ;19.06.24;95หอ/22;221;
ำ6305;ำ6;ลสม;19.06.24;95หอ/22;165;
SZ333;SZ;ฤุม;19.06.24;338ภะ/21;197;
ศล3637;ศล;มรู;19.06.24;;71;
หภ089;หภ;อำะ;19.06.24;;164;
ำ6123;ำ6;ฯหส;19.06.24;95หอ/22;241;
สห504;สห;ลสม;19.06.24;;371;
ำ6262;ำ6;ลสม;19.06.24;95หอ/22;140;
ิย6348;ิย;อฦั;19.06.24;สหึ-696-22-P07;0;
ัำ1437;ัำ;ลสม;19.06.24;;156;
ำ62633;ำ6;ฤฬฤ;19.06.24;95หอ/22;239;
ำ68976;ำ6;ีฤา;19.06.24;95หอ/22;127;
5อ588;5อ;ฮอร;19.06.24;;183;
ั72572;ั7;อำะ;19.06.24;;0;
ศอ1323;ศอ;ัสื;19.06.24;;102;
ัำ2961;ัำ;ลสม;19.06.24;;153;
ำ6161;ำ6;ฤฬฤ;19.06.24;95หอ/22;163;
ำ6145;ำ6;ัสื;19.06.24;95หอ/22;147;
ัำ630;ัำ;ลสม;19.06.24;;109;
ำ6317;ำ6;ลสม;19.06.24;95หอ/22;153;
ย2981;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;73;
ำ62949;ำ6;ลสม;19.06.24;95หอ/22;161;
SZ197;SZ;ฤุม;19.06.24;338ภะ/21;100;
ฤ2323;ฤ2;ฯหส;19.06.24;;75;
ัำ1523;ัำ;อำะ;19.06.24;;149;
ัำ1735;ัำ;ฯะห;19.06.24;;320;
ศอ1001;ศอ;ลสม;19.06.24;;95;
ศอ1025;ศอ;ลสม;19.06.24;;86;
ำ6365;ำ6;ศสา;19.06.24;95หอ/22;141;
ศอ2029;ศอ;ลสม;19.06.24;;91;
ะร291;ะร;ฯหส;19.06.24;;50;
ิย5965;ิย;อฦั;19.06.24;;0;
Þย556;Þย;อำะ;19.06.24;;46;
ศอ1069;ศอ;ลสม;19.06.24;;90;
ิย6210;ิย;ลสม;19.06.24;;0;
ศอ1033;ศอ;ลสม;19.06.24;;83;
ัำ796;ัำ;ัสื;19.06.24;;151;
SZ221;SZ;ฤุม;19.06.24;338ภะ/21;187;
ศล4529;ศล;มรู;19.06.24;;119;
ำ6272;ำ6;ลสม;19.06.24;95หอ/22;162;
Þา542;Þา;อำะ;19.06.24;;149;
ำ68705;ำ6;อฦย;19.06.24;95หอ/22;220;
5อ531;5อ;ฯหส;19.06.24;;189;
ศล5685;ศล;ฯะห;19.06.24;สหึ-696-22-P07;0;
ำ6221;ำ6;ฤฬฤ;19.06.24;95หอ/22;164;
Þา9836;Þา;ลสม;19.06.24;;57;
ำ6773;ำ6;ลสม;19.06.24;95หอ/22;121;
หภ168;หภ;อำะ;19.06.24;;90;
ิห2030;ิห;มรู;19.06.24;;360;
ำ6212;ำ6;ัฮื;19.06.24;95หอ/22;136;
ำ62865;ำ6;ฬะย;19.06.24;95หอ/22;133;
ศอ2049;ศอ;ลสม;19.06.24;;92;
ำ69693;ำ6;อฦย;19.06.24;95หอ/22;190;
ิย6230;ิย;อฦั;19.06.24;สหึ-696-22-P07;0;
ิย6780;ิย;อำะ;19.06.24;สหึ-696-22-P07;0;
ย2941;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;99;
ำ6181;ำ6;ฯหส;19.06.24;95หอ/22;234;
5อ505;5อ;ฯหส;19.06.24;;147;
หภ187;หภ;อำะ;19.06.24;;99;
5อ511;5อ;ฯหส;19.06.24;;192;
ย2975;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;136;
ำ6524;ำ6;ัฮื;19.06.24;95หอ/22;162;
5อ146;5อ;ฯหส;19.06.24;;183;
5อ509;5อ;ฯหส;19.06.24;;150;
SZ215;SZ;ฤุม;19.06.24;338ภะ/21;184;
ศอ1097;ศอ;ลสม;19.06.24;;84;
ัำ1603;ัำ;ัสื;19.06.24;;161;
ำ6371;ำ6;ฤฬฤ;19.06.24;95หอ/22;226;
5อ597;5อ;ฯหส;19.06.24;;193;
ศล4610;ศล;ฯะห;19.06.24;;60;
ำ6172;ำ6;ัฮื;19.06.24;95หอ/22;154;
ฤ2120;ฤ2;ฯหส;19.06.24;;47;
Þา105;Þา;ลสม;19.06.24;;67;
ย2715;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;106;
ำ6783;ำ6;ฤฬฤ;19.06.24;95หอ/22;236;
ำ62705;ำ6;อฦย;19.06.24;95หอ/22;158;
ำ6279;ำ6;ฤฬฤ;19.06.24;95หอ/22;162;
ัำ1411;ัำ;ลสม;19.06.24;;134;
ำ6223;ำ6;ลสม;19.06.24;95หอ/22;179;
ิย6880;ิย;มรู;19.06.24;;0;
Þา281;Þา;ลสม;19.06.24;;70;
5อ507;5อ;ฯหส;19.06.24;;183;
ฤะ332;ฤะ;ัสื;19.06.24;;191;
ำ6261;ำ6;ฤฬฤ;19.06.24;95หอ/22;141;
ำ61367;ำ6;ฤฬฤ;19.06.24;95หอ/22;160;
5อ280;5อ;ัสื;19.06.24;;193;
ฤะ594;ฤะ;รัย;19.06.24;;178;
ำ6191;ำ6;ฤฬฤ;19.06.24;95หอ/22;159;
ศอ1342;ศอ;อฦั;19.06.24;;94;
5อ545;5อ;ฯหส;19.06.24;;193;
ำ62920;ำ6;ีฤา;19.06.24;95หอ/22;137;
ำ62634;ำ6;วยะ;19.06.24;95หอ/22;210;
ำ6306;ำ6;ัฮื;19.06.24;95หอ/22;159;
5อ532;5อ;ัสื;19.06.24;;187;
ศอ1369;ศอ;ัสื;19.06.24;;75;
ศอ2050;ศอ;ฮอร;19.06.24;;62;
ำ6146;ำ6;ัฮื;19.06.24;95หอ/22;145;
ำ6403;ำ6;ลสม;19.06.24;95หอ/22;156;
ำ68445;ำ6;ฦำส;19.06.24;95หอ/22;210;
ัำ1211;ัำ;ัสื;19.06.24;;151;
ำ6153;ำ6;ฤฬฤ;19.06.24;95หอ/22;221;
5อ510;5อ;อฦั;19.06.24;;144;
ำ62950;ำ6;วยะ;19.06.24;95หอ/22;98;
SZ211;SZ;ฤุม;19.06.24;338ภะ/21;196;
ย2961;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;72;
ำ6377;ำ6;ฤฬฤ;19.06.24;95หอ/22;162;
ำ6427;ำ6;ฤฬฤ;19.06.24;95หอ/22;240;
ำ6627;ำ6;ฤฬฤ;19.06.24;95หอ/22;207;
ำ61343;ำ6;ฤฬฤ;19.06.24;95หอ/22;168;
ฤะ330;ฤะ;รัย;19.06.24;;184;
ำ6124;ำ6;ัฮื;19.06.24;95หอ/22;213;
ะร825;ะร;ลสม;19.06.24;;38;
ิย6352;ิย;อฦั;19.06.24;;0;
ำ61339;ำ6;ัฮื;19.06.24;95หอ/22;154;
ัำ1401;ัำ;ลสม;19.06.24;;172;
ำ6547;ำ6;ฯหส;19.06.24;95หอ/22;243;
SZ216;SZ;ภหภ;19.06.24;338ภะ/21;177;
ัำ1357;ัำ;รัย;19.06.24;;162;
ำ62468;ำ6;ฮุุ;19.06.24;95หอ/22;218;
ศอ1305;ศอ;ัสื;19.06.24;;72;
ำ62427;ำ6;ฦำส;19.06.24;95หอ/22;218;
ั75336;ั7;อำะ;19.06.24;;0;
ำ6407;ำ6;ฤฬฤ;19.06.24;95หอ/22;238;
ำ62954;ำ6;ฤุม;19.06.24;95หอ/22;140;
ำ6219;ำ6;ลสม;19.06.24;95หอ/22;165;
ำ6222;ำ6;ัฮื;19.06.24;95หอ/22;166;
ำ6391;ำ6;ฯหส;19.06.24;95หอ/22;165;
ัำ1521;ัำ;อำะ;19.06.24;;152;
ย2937;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ัำ1219;ัำ;ัสื;19.06.24;;146;
ัำ1417;ัำ;ลสม;19.06.24;;182;
Þา282;Þา;ัสื;19.06.24;;69;
ย2939;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;100;
ิย6418;ิย;ลสม;19.06.24;สหึ-696-22-P07;0;
ำ6421;ำ6;ฤฬฤ;19.06.24;95หอ/22;166;
5อ513;5อ;ฯหส;19.06.24;;182;
ย2951;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;136;
ั76362;ั7;ลสม;19.06.24;สหึ-696-22-P07;0;
ำ6083;ำ6;ลสม;19.06.24;95หอ/22;140;
ำ6174;ำ6;ลสม;19.06.24;95หอ/22;137;
ำ6269;ำ6;ฤฬฤ;19.06.24;95หอ/22;162;
Þา186;Þา;อำะ;19.06.24;;160;
5อ148;5อ;ฯหส;19.06.24;;150;
5อ517;5อ;ฯหส;19.06.24;;137;
ั75018;ั7;ลสม;19.06.24;;0;
ำ63557;ำ6;ฤฬฤ;19.06.24;95หอ/22;221;
Þย215;Þย;ัสื;19.06.24;;45;
ำ6663;ำ6;ฯหส;19.06.24;95หอ/22;173;
ศอ1103;ศอ;ลสม;19.06.24;;92;
หภ385;หภ;อำะ;19.06.24;;174;
ะร285;ะร;ฯหส;19.06.24;;49;
ำ6300;ำ6;ลสม;19.06.24;95หอ/22;150;
ำ61368;ำ6;ยหภ;19.06.24;95หอ/22;166;
ิย6106;ิย;อฦั;19.06.24;สหึ-696-22-P07;0;
ย2783;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;162;
ำ6182;ำ6;ัฮื;19.06.24;95หอ/22;213;
าศ925;าศ;อฦั;19.06.24;;94;
Þย592;Þย;ัสื;19.06.24;;24;
ั75032;ั7;ัสื;19.06.24;;0;
ำ6431;ำ6;ฤฬฤ;19.06.24;95หอ/22;157;
5อ547;5อ;ฯหส;19.06.24;;189;
ย2949;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;89;
ัำ1685;ัำ;ัสื;19.06.24;;145;
ำ62904;ำ6;ฮุุ;19.06.24;95หอ/22;150;
ำ6347;ำ6;ฤฬฤ;19.06.24;95หอ/22;229;
หภ121;หภ;ลสม;19.06.24;;84;
หภ146;หภ;อำะ;19.06.24;;81;
ำ6280;ำ6;ัฮื;19.06.24;95หอ/22;164;
ัำ2973;ัำ;อฦั;19.06.24;;159;
ำ62411;ำ6;ฤฬฤ;19.06.24;95หอ/22;226;
ำ63575;ำ6;ฤฬฤ;19.06.24;95หอ/22;223;
ัำ2919;ัำ;ลสม;19.06.24;;160;
ศอ1079;ศอ;ลสม;19.06.24;;100;
ำ6321;ำ6;ลสม;19.06.24;95หอ/22;162;
5อ276;5อ;ฯหส;19.06.24;;191;
5อ541;5อ;ฯหส;19.06.24;;196;
ัำ1403;ัำ;ลสม;19.06.24;;170;
5อ581;5อ;ฯหส;19.06.24;;189;
ิย6790;ิย;ลสม;19.06.24;;0;
ำ6154;ำ6;ฬะย;19.06.24;95หอ/22;161;
ำะ937;ำะ;ลสม;19.06.24;;332;
SZ041;SZ;ฤุม;19.06.24;338ภะ/21;149;
ย28901;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;186;
ฤะ6862;ฤะ;รัย;19.06.24;;189;
ิย6254;ิย;อฦั;19.06.24;;0;
ัำ800;ัำ;อฦั;19.06.24;;138;
ัำ2957;ัำ;ัสื;19.06.24;;158;
ำ6205;ำ6;ลสม;19.06.24;95หอ/22;164;
ำ6619;ำ6;ัฮื;19.06.24;95หอ/22;154;
Þา302;Þา;ลสม;19.06.24;;69;
ำ6378;ำ6;ัฮื;19.06.24;95หอ/22;162;
ิย6949;ิย;ัสื;19.06.24;;0;
ำ68446;ำ6;ฤุม;19.06.24;95หอ/22;216;
สห440;สห;อฦั;19.06.24;;363;
ย2963;ย2;มะา;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;73;
ัำ1213;ัำ;ัสื;19.06.24;;153;
SZ212;SZ;ัสื;19.06.24;;164;
ฤะ404;ฤะ;ลสม;19.06.24;;186;
ำ6167;ำ6;ฤฬฤ;19.06.24;95หอ/22;223;
ั75020;ั7;ลสม;19.06.24;;0;
ำ6266;ำ6;ลสม;19.06.24;95หอ/22;162;
ำ6408;ำ6;ัฮื;19.06.24;95หอ/22;240;
ำ62905;ำ6;ัสื;19.06.24;95หอ/22;177;
ำ6173;ำ6;ฯหส;19.06.24;95หอ/22;141;
ำ6461;ำ6;ฤฬฤ;19.06.24;95หอ/22;165;
ำ62879;ำ6;ฯหส;19.06.24;95หอ/22;238;
ัำ1227;ัำ;อฦั;19.06.24;;155;
ำ6220;ำ6;ัฮื;19.06.24;95หอ/22;156;
ำ62461;ำ6;ฦำส;19.06.24;95หอ/22;208;
ำ6548;ำ6;ัฮื;19.06.24;95หอ/22;231;
ฤะ424;ฤะ;ัสื;19.06.24;;167;
สห860;สห;อฦั;19.06.24;;175;
ำ62428;ำ6;ฤุม;19.06.24;95หอ/22;221;
ัำ1021;ัำ;ลสม;19.06.24;;141;
ำ6299;ำ6;ฤฬฤ;19.06.24;95หอ/22;161;
ำ6366;ำ6;ศสา;19.06.24;95หอ/22;135;
ศอ1341;ศอ;ัสื;19.06.24;;81;
Þย247;Þย;ฮอร;19.06.24;;46;
ย2945;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;106;
ั71074;ั7;ัสื;19.06.24;;0;
ำ67241;ำ6;ัฮื;19.06.24;95หอ/22;144;
ย2977;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;133;
ย28167;ย2;รฬห;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;189;
ำ6663;ำ6;ลสม;19.06.24;95หอ/22;168;
5อ152;5อ;ฯหส;19.06.24;;147;
5อ537;5อ;ฯหส;19.06.24;;181;
5อ582;5อ;ัสื;19.06.24;;187;
ำ6027;ำ6;ฯหส;19.06.24;95หอ/22;236;
SZ201;SZ;ฤุม;19.06.24;338ภะ/21;187;
ั71238;ั7;รัย;19.06.24;;0;
ำ6270;ำ6;ลสม;19.06.24;95หอ/22;154;
ำ66005;ำ6;ฤฬฤ;19.06.24;95หอ/22;161;
ฤะ6864;ฤะ;รัย;19.06.24;;189;
ำ6348;ำ6;ฬะย;19.06.24;95หอ/22;116;
Þย254;Þย;ลสม;19.06.24;;33;
ัำ1359;ัำ;รัย;19.06.24;;153;
ัำ1405;ัำ;ลสม;19.06.24;;158;
ำ6432;ำ6;ัฮื;19.06.24;95หอ/22;154;
ำะ1023;ำะ;ัสื;19.06.24;;242;
ิย6108;ิย;อฦั;19.06.24;สหึ-696-22-P07;0;
ฤ2355;ฤ2;ฯหส;19.06.24;;60;
ำ6386;ำ6;ลสม;19.06.24;95หอ/22;155;
Þา112;Þา;ลสม;19.06.24;;62;
ฤะ422;ฤะ;ัสื;19.06.24;;191;
ัำ1717;ัำ;ลสม;19.06.24;;159;
5อ296;5อ;ฯหส;19.06.24;;190;
ำ62412;ำ6;รอฦ;19.06.24;95หอ/22;180;
ัำ1215;ัำ;ัสื;19.06.24;;157;
ำ6105;ำ6;ฤฬฤ;19.06.24;95หอ/22;235;
ำ6322;ำ6;ัฮื;19.06.24;95หอ/22;159;
ั75158;ั7;รัย;19.06.24;;0;
ิย6350;ิย;อฦั;19.06.24;;0;
ย2955;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;95;
ำ6093;ำ6;ฤฬฤ;19.06.24;95หอ/22;164;
ิห2003;ิห;ะฮย;19.06.24;;0;
Þา280;Þา;ลสม;19.06.24;;61;
5อ503;5อ;ฯหส;19.06.24;;148;
ศอ1034;ศอ;ัสื;19.06.24;;87;
ศอ2030;ศอ;อฦั;19.06.24;;87;
5อ270;5อ;ัสื;19.06.24;;184;
SZ331;SZ;ฤุม;19.06.24;338ภะ/21;195;
ิย6404;ิย;ลสม;19.06.24;;0;
Þย248;Þย;อฦั;19.06.24;;42;
ำ62733;ำ6;ฯหส;19.06.24;95หอ/22;218;
5อ539;5อ;ฯหส;19.06.24;;188;
ำ6252;ำ6;ฬะย;19.06.24;95หอ/22;105;
ำ69895;ำ6;ำิภ;19.06.24;95หอ/22;162;
ำ6241;ำ6;ฤฬฤ;19.06.24;95หอ/22;162;
ฤะ572;ฤะ;ัสื;19.06.24;;189;
ำ6263;ำ6;ฤฬฤ;19.06.24;95หอ/22;157;
ำ62447;ำ6;ฦำส;19.06.24;95หอ/22;230;
ฤะ578;ฤะ;รัย;19.06.24;;180;
ัำ1415;ัำ;ลสม;19.06.24;;159;
SZ225;SZ;ฤุม;19.06.24;338ภะ/21;174;
ิย6792;ิย;ลสม;19.06.24;;0;
ำ69355;ำ6;ฤฬฤ;19.06.24;95หอ/22;115;
ำ62753;ำ6;ลสม;19.06.24;95หอ/22;163;
ำ6173;ำ6;ลสม;19.06.24;95หอ/22;160;
ำ62906;ำ6;ฮุุ;19.06.24;95หอ/22;151;
ั75072;ั7;ฮอร;19.06.24;;0;
ำ62955;ำ6;ลสม;19.06.24;95หอ/22;115;
ย2979;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;68;
ำ6462;ำ6;ัฮื;19.06.24;95หอ/22;156;
ศอ1139;ศอ;ลสม;19.06.24;;81;
ำ62441;ำ6;ฦำส;19.06.24;95หอ/22;218;
ัำ1655;ัำ;ัสื;19.06.24;;152;
ำ6265;ำ6;ฤฬฤ;19.06.24;95หอ/22;161;
ำ62969;ำ6;ฤฬฤ;19.06.24;95หอ/22;242;
ำ6299;ำ6;ลสม;19.06.24;95หอ/22;118;
Þา358;Þา;ัสื;19.06.24;;179;
ั75034;ั7;ัสื;19.06.24;;0;
ัำ792;ัำ;ลสม;19.06.24;;151;
ำ6651;ำ6;ฤฬฤ;19.06.24;95หอ/22;163;
ำ62961;ำ6;ลสม;19.06.24;95หอ/22;119;
ฤะ476;ฤะ;รัย;19.06.24;;188;
ัำ1419;ัำ;ลสม;19.06.24;;155;
Þย642;Þย;ฮอร;19.06.24;;51;
5อ571;5อ;ฯหส;19.06.24;;187;
ิย6236;ิย;อฦั;19.06.24;;0;
ย2735;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ย2739;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;145;
าศ926;าศ;อฦั;19.06.24;;58;
ำ61333;ำ6;ัฮื;19.06.24;95หอ/22;165;
ำ66060;ำ6;ัฮื;19.06.24;95หอ/22;157;
ิย6102;ิย;อฦั;19.06.24;;0;
ย2729;ย2;ฬศส;19.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;108;
ำ6224;ำ6;ฯหส;19.06.24;95หอ/22;163;
ำ6387;ำ6;ฤฬฤ;19.06.24;95หอ/22;236;
ำ6366;ำ6;ลสม;19.06.24;95หอ/22;161;
ำ6624;ำ6;ลสม;19.06.24;95หอ/22;152;
ำ62425;ำ6;ฦำส;19.06.24;95หอ/22;216;
ำ6028;ำ6;ัฮื;19.06.24;95หอ/22;167;
ำ6271;ำ6;ฤฬฤ;19.06.24;95หอ/22;162;
ำ62641;ำ6;ฯหส;19.06.24;95หอ/22;242;
ิย6240;ิย;ัสื;20.06.24;;0;
ย2733;ย2;ฬศส;20.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
ำ62909;ำ6;ฤฬฤ;20.06.24;95หอ/22;224;
ำ69896;ำ6;อฦย;20.06.24;95หอ/22;203;
ศล5617;ศล;ฯะห;20.06.24;;0;
ำ62803;ำ6;ฤฬฤ;20.06.24;95หอ/22;232;
2S372;2S;ัสื;20.06.24;;0;
ำ63555;ำ6;ฤฬฤ;20.06.24;95หอ/22;219;
5อ577;5อ;ฯหส;20.06.24;;189;
ะฤ321;ะฤ;อฦั;20.06.24;;104;
ำ6242;ำ6;ัฮื;20.06.24;95หอ/22;90;
Þย9992;Þย;ัสื;20.06.24;;26;
5อ501;5อ;ฯหส;20.06.24;;191;
ำ62956;ำ6;ีฤา;20.06.24;95หอ/22;119;
5อ591;5อ;ฯหส;20.06.24;;182;
ำ62662;ำ6;ฤุม;20.06.24;95หอ/22;169;
ั76366;ั7;มรู;20.06.24;;0;
ำ69786;ำ6;อฦย;20.06.24;95หอ/22;215;
SZ105;SZ;ฤุม;20.06.24;338ภะ/21;78;
ำ62448;ำ6;ฮุุ;20.06.24;95หอ/22;216;
2S126;2S;ลสม;20.06.24;;0;
5อ527;5อ;ฯหส;20.06.24;;192;
5อ583;5อ;ฯหส;20.06.24;;150;
ำ6106;ำ6;ศสา;20.06.24;95หอ/22;204;
ำ62611;ำ6;ฤฬฤ;20.06.24;95หอ/22;215;
ั75210;ั7;มรู;20.06.24;;0;
ั75250;ั7;ฯะห;20.06.24;สหึ-696-22-P07;0;
ำ62734;ำ6;ฮุุ;20.06.24;95หอ/22;218;
ำะ843;ำะ;อฦั;20.06.24;;240;
ำ62442;ำ6;ฤุม;20.06.24;95หอ/22;220;
ำ62970;ำ6;สหม;20.06.24;95หอ/22;224;
ิย6652;ิย;ลสม;20.06.24;สหึ-696-22-P07;0;
ย28201;ย2;ฬศส;20.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;186;
ำ6094;ำ6;ัีา;20.06.24;95หอ/22;163;
ิย6256;ิย;มรู;20.06.24;;0;
XC8044;XC;ัสื;20.06.24;;0;
ำ6388;ำ6;ฮฬั;20.06.24;95หอ/22;236;
ัำ1731;ัำ;ฯะห;20.06.24;;369;
ศล4545;ศล;มรู;20.06.24;;66;
ัำ2817;ัำ;ลสม;20.06.24;;158;
ำ6523;ำ6;ลสม;20.06.24;95หอ/22;164;
5อ294;5อ;ลสม;20.06.24;;187;
ย2775;ย2;ฬศส;20.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;78;
ฤะ321ฤ;ฤะ;ลสม;20.06.24;สหึ-696-22-P07;0;
ฤะ516;ฤะ;ลสม;20.06.24;;191;
ำ62812;ำ6;ฤุม;20.06.24;95หอ/22;143;
ฤะ404;ฤะ;ลสม;20.06.24;;190;
ำ62985;ำ6;ลสม;20.06.24;95หอ/22;142;
Þย275;Þย;ัสื;20.06.24;;40;
ำ61573;ำ6;ลสม;20.06.24;95หอ/22;224;
ำ69261;ำ6;ำิภ;20.06.24;95หอ/22;186;
ิย6402;ิย;ลสม;20.06.24;;0;
ำ6171;ำ6;ฤฬฤ;20.06.24;95หอ/22;160;
฿ส573;฿ส;มรู;20.06.24;;0;
ำ62426;ำ6;ีฤา;20.06.24;95หอ/22;176;
ำ6264;ำ6;ลสม;20.06.24;95หอ/22;157;
ฤะ340;ฤะ;ลสม;20.06.24;;187;
ั73062;ั7;มรู;20.06.24;;0;
ิย6232;ิย;ัสื;20.06.24;;0;
