อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
ำ62903;ำ6;ลสม;17.02.24;95หอ/22;54;
Þย642;Þย;ฮอร;18.02.24;;47;
สห1467;สห;ัสื;18.02.24;;153;
฿ฬ9812;฿ฬ;ฮอร;18.02.24;;23;
ำ6174;ำ6;ีมะ;18.02.24;95หอ/22;169;
ั76366;ั7;มรู;18.02.24;;0;
ั75212;ั7;มรู;18.02.24;;0;
ำ68253;ำ6;ฤฬฤ;18.02.24;95หอ/22;158;
ำ61893;ำ6;ฤฬฤ;18.02.24;95หอ/22;153;
ำ62661;ำ6;ัฮื;18.02.24;95หอ/22;91;
Þา67688;Þา;ลสม;18.02.24;;0;
ำ6300;ำ6;มรู;18.02.24;95หอ/22;152;
5อ591;5อ;ฯหส;18.02.24;;133;
ำ62955;ำ6;ลสม;18.02.24;95หอ/22;121;
ำ6623;ำ6;ัีา;18.02.24;95หอ/22;152;
5อ527;5อ;ฯหส;18.02.24;;185;
ำ62448;ำ6;ฮุุ;18.02.24;95หอ/22;220;
ศอ1003;ศอ;ลสม;18.02.24;;96;
ำ6106;ำ6;ศสา;18.02.24;95หอ/22;186;
ำ62641;ำ6;ฯหส;18.02.24;95หอ/22;138;
ิย5965;ิย;อฦั;18.02.24;;190;
ำ61869;ำ6;ัสื;18.02.24;95หอ/22;240;
ั75250;ั7;ฯะห;18.02.24;;0;
ย2717;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;188;
ำ62442;ำ6;ฤุม;18.02.24;95หอ/22;207;
ำ68974;ำ6;ีฤา;18.02.24;95หอ/22;221;
ำ69019;ำ6;อฦย;18.02.24;95หอ/22;0;
ำ62970;ำ6;สหม;18.02.24;95หอ/22;214;
ำ62734;ำ6;ฮุุ;18.02.24;95หอ/22;210;
ะฤ177;ะฤ;มรู;18.02.24;;68;
ำ62514;ำ6;ฮุุ;18.02.24;95หอ/22;156;
ฤะ404;ฤะ;ลสม;18.02.24;;178;
ฤะ516;ฤะ;ลสม;18.02.24;;184;
ำ62804;ำ6;มศุ;18.02.24;95หอ/22;162;
ย28215;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;175;
SZ103;SZ;ฤุม;18.02.24;338ภะ/21;183;
ฤะ340;ฤะ;ลสม;18.02.24;;185;
ำ62904;ำ6;ฮุุ;18.02.24;95หอ/22;148;
ิย6402;ิย;ลสม;18.02.24;;0;
A46064;A4;ลสม;18.02.24;;0;
ัำ1731;ัำ;ฯะห;18.02.24;;382;
ำ67019;ำ6;ฦำส;18.02.24;95หอ/22;216;
ศล5615;ศล;ฯะห;18.02.24;;0;
ำ62426;ำ6;ีฤา;18.02.24;95หอ/22;222;
Þย275;Þย;ัสื;18.02.24;;49;
ฤะ6542;ฤะ;ลสม;18.02.24;;174;
ั73062;ั7;มรู;18.02.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;18.02.24;;111;
ัำ1417;ัำ;ลสม;18.02.24;;141;
ัำ2817;ัำ;ลสม;18.02.24;;158;
ัำ2961;ัำ;ลสม;18.02.24;;141;
ำ62910;ำ6;ฮุุ;18.02.24;95หอ/22;162;
Þย336;Þย;อำะ;18.02.24;;36;
5อ294;5อ;ลสม;18.02.24;;173;
ลฮ502;ลฮ;ลสม;18.02.24;;0;
ำ62963;ำ6;ลสม;18.02.24;95หอ/22;109;
SZ333;SZ;ฤุม;18.02.24;338ภะ/21;177;
ำ62956;ำ6;ีฤา;18.02.24;95หอ/22;164;
หภ089;หภ;อำะ;18.02.24;;93;
ำ62812;ำ6;ฤุม;18.02.24;95หอ/22;163;
ำ6262;ำ6;ลสม;18.02.24;95หอ/22;125;
ั72572;ั7;อำะ;18.02.24;;0;
A46118;A4;ัสื;18.02.24;;0;
ัำ1407;ัำ;ลสม;18.02.24;;156;
ำ6145;ำ6;ัสื;18.02.24;95หอ/22;152;
ำ68254;ำ6;ฤุม;18.02.24;95หอ/22;158;
ย2981;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;63;
ัำ1523;ัำ;อำะ;18.02.24;;170;
ำ6193;ำ6;ฤฬฤ;18.02.24;95หอ/22;241;
ำ6737;ำ6;ลสม;18.02.24;95หอ/22;96;
SZ209;SZ;ฤุม;18.02.24;338ภะ/21;190;
ำ6272;ำ6;ลสม;18.02.24;95หอ/22;162;
หภ845;หภ;อำะ;18.02.24;;92;
ย2975;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;66;
ศล5685;ศล;ฯะห;18.02.24;;0;
Þย275;Þย;ะฬฮ;18.02.24;;5;
หภ168;หภ;อำะ;18.02.24;;90;
ำ62431;ำ6;ฦำส;18.02.24;95หอ/22;66;
Þา186;Þา;อำะ;18.02.24;;178;
ย2941;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;88;
ฮฯ487;ฮฯ;อำะ;18.02.24;;0;
ำ62642;ำ6;ีฤา;18.02.24;95หอ/22;224;
Þย652;Þย;ะฬฮ;18.02.24;;19;
หภ187;หภ;อำะ;18.02.24;;79;
5อ146;5อ;ฯหส;18.02.24;;152;
5อ531;5อ;ฯหส;18.02.24;;189;
SZ221;SZ;ฤุม;18.02.24;338ภะ/21;195;
ศอ1097;ศอ;ลสม;18.02.24;;79;
หภ703;หภ;อำะ;18.02.24;;38;
ำ6233;ำ6;ฤฬฤ;18.02.24;95หอ/22;162;
ย2783;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;165;
ำ6174;ำ6;ลสม;18.02.24;95หอ/22;166;
ำ6571;ำ6;ฯหส;18.02.24;95หอ/22;147;
ิย6880;ิย;มรู;18.02.24;;0;
ำ6205;ำ6;ลสม;18.02.24;95หอ/22;162;
ำ62427;ำ6;ฦำส;18.02.24;95หอ/22;90;
ำ6797;ำ6;ฤฬฤ;18.02.24;95หอ/22;225;
ำ62985;ำ6;ลสม;18.02.24;95หอ/22;108;
Þา542;Þา;อำะ;18.02.24;;105;
ิย5563;ิย;ัสื;18.02.24;;186;
Þา105;Þา;ลสม;18.02.24;;69;
Þย556;Þย;อำะ;18.02.24;;47;
ัำ1603;ัำ;ัสื;18.02.24;;120;
ิย6350;ิย;อฦั;18.02.24;สหึ-696-22-P07;0;
5อ507;5อ;ฯหส;18.02.24;;173;
ะฤ178;ะฤ;มรู;18.02.24;;39;
ั75336;ั7;อำะ;18.02.24;;0;
ำ6079;ำ6;ฤฬฤ;18.02.24;95หอ/22;152;
ำ6169;ำ6;ฤฬฤ;18.02.24;95หอ/22;156;
ำ6261;ำ6;ฤฬฤ;18.02.24;95หอ/22;132;
ำ6300;ำ6;ลสม;18.02.24;95หอ/22;150;
ำ61367;ำ6;ฤฬฤ;18.02.24;95หอ/22;212;
ย2957;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;110;
ัำ1357;ัำ;รัย;18.02.24;;136;
SZ041;SZ;ฤุม;18.02.24;338ภะ/21;190;
ศอ1033;ศอ;ลสม;18.02.24;;92;
ัำ1411;ัำ;ลสม;18.02.24;;147;
ฤะ422;ฤะ;ัสื;18.02.24;;179;
ำ6547;ำ6;ฯหส;18.02.24;95หอ/22;236;
ลฮ393;ลฮ;อฦั;18.02.24;;0;
ำ6153;ำ6;ฤฬฤ;18.02.24;95หอ/22;236;
ำ6321;ำ6;ลสม;18.02.24;95หอ/22;226;
Þา177;Þา;ลสม;18.02.24;;63;
฿ส467;฿ส;ลสม;18.02.24;;164;
Þย276;Þย;อำะ;18.02.24;;46;
Þา335;Þา;ลสม;18.02.24;;68;
ศอ1347;ศอ;อฦั;18.02.24;;91;
ำ6146;ำ6;ัฮื;18.02.24;95หอ/22;144;
ำ6277;ำ6;ฤฬฤ;18.02.24;95หอ/22;161;
ิย6232;ิย;ัสื;18.02.24;;0;
ฤะ330;ฤะ;รัย;18.02.24;;188;
ำ68445;ำ6;ฦำส;18.02.24;95หอ/22;122;
ำ6194;ำ6;ัฮื;18.02.24;95หอ/22;137;
ำ6627;ำ6;ฤฬฤ;18.02.24;95หอ/22;161;
5อ545;5อ;ฯหส;18.02.24;;192;
ัำ1221;ัำ;อฦั;18.02.24;;122;
ำ6220;ำ6;ัฮื;18.02.24;95หอ/22;239;
หภ377;หภ;อำะ;18.02.24;;98;
5อ532;5อ;ัสื;18.02.24;;188;
ัำ1401;ัำ;ลสม;18.02.24;;172;
ำ62930;ำ6;ฤุม;18.02.24;95หอ/22;165;
SZ210;SZ;ลสม;18.02.24;;113;
ำ6377;ำ6;ฤฬฤ;18.02.24;95หอ/22;222;
สห258;สห;ัสื;18.02.24;;196;
5อ280;5อ;ัสื;18.02.24;;189;
หภ9776;หภ;ัสื;18.02.24;;0;
Þา773;Þา;ัสื;18.02.24;;122;
ัำ2919;ัำ;ลสม;18.02.24;;145;
ย2937;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;71;
ย2951;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;94;
ฮฯ488;ฮฯ;อำะ;18.02.24;;0;
ำ62633;ำ6;ฤฬฤ;18.02.24;95หอ/22;223;
ัำ1605;ัำ;ัสื;18.02.24;;136;
ย2939;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ศอ1355;ศอ;ัสื;18.02.24;;87;
ำ6173;ำ6;ฯหส;18.02.24;95หอ/22;171;
ั75018;ั7;ลสม;18.02.24;;0;
ัำ1413;ัำ;ลสม;18.02.24;;175;
ำ6571;ำ6;ลสม;18.02.24;95หอ/22;174;
ิย6106;ิย;อฦั;18.02.24;สหึ-696-22-P07;0;
Þย276;Þย;ะฬฮ;18.02.24;;13;
ำ62432;ำ6;สหม;18.02.24;95หอ/22;203;
5อ509;5อ;ฯหส;18.02.24;;184;
ำ6738;ำ6;DWC;18.02.24;95หอ/22;0;
ำ62986;ำ6;มศุ;18.02.24;95หอ/22;157;
ำ6299;ำ6;ฤฬฤ;18.02.24;95หอ/22;178;
ำ6206;ำ6;ฬะย;18.02.24;95หอ/22;162;
ำ6234;ำ6;ัฮื;18.02.24;95หอ/22;163;
ำ62949;ำ6;ลสม;18.02.24;95หอ/22;158;
ำ6268;ำ6;ลสม;18.02.24;95หอ/22;121;
ำ6053;ำ6;ฯหส;18.02.24;95หอ/22;235;
ำ6437;ำ6;ฤฬฤ;18.02.24;95หอ/22;161;
ั75032;ั7;ัสื;18.02.24;;0;
ำ6170;ำ6;ัฮื;18.02.24;95หอ/22;159;
ำ62428;ำ6;ฤุม;18.02.24;95หอ/22;211;
ฤะ6862;ฤะ;รัย;18.02.24;;183;
หภ146;หภ;อำะ;18.02.24;;83;
5อ581;5อ;ฯหส;18.02.24;;186;
ัำ2957;ัำ;ัสื;18.02.24;;140;
ศอ1103;ศอ;ลสม;18.02.24;;96;
ำ6431;ำ6;ฤฬฤ;18.02.24;95หอ/22;164;
5อ148;5อ;ฯหส;18.02.24;;188;
5อ503;5อ;ฯหส;18.02.24;;182;
ัำ1607;ัำ;ัสื;18.02.24;;108;
ำ6154;ำ6;ฬะย;18.02.24;95หอ/22;204;
ย2983;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;65;
ัำ1227;ัำ;อฦั;18.02.24;;127;
SZ043;SZ;ฤุม;18.02.24;338ภะ/21;174;
ำ6278;ำ6;ัฮื;18.02.24;95หอ/22;213;
ำ6548;ำ6;ัฮื;18.02.24;95หอ/22;238;
ำ6798;ำ6;DWC;18.02.24;95หอ/22;0;
Þา9866;Þา;ัสื;18.02.24;;0;
ำ6619;ำ6;ัฮื;18.02.24;95หอ/22;158;
ัำ630;ัำ;ลสม;18.02.24;;141;
Þย586;Þย;ัสื;18.02.24;;32;
สห438;สห;อฦั;18.02.24;;215;
ำ6167;ำ6;ฤฬฤ;18.02.24;95หอ/22;161;
ิย6792;ิย;ลสม;18.02.24;;0;
5อ510;5อ;อฦั;18.02.24;;186;
ัำ1403;ัำ;ลสม;18.02.24;;137;
ำ68446;ำ6;ฤุม;18.02.24;95หอ/22;208;
ย29305;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;177;
Þา302;Þา;ลสม;18.02.24;;53;
ำ6378;ำ6;ัฮื;18.02.24;95หอ/22;188;
ำ62879;ำ6;ฯหส;18.02.24;95หอ/22;104;
ำ69903;ำ6;ำิภ;18.02.24;95หอ/22;188;
ั71076;ั7;ัสื;18.02.24;;0;
ิย6418;ิย;ลสม;18.02.24;;0;
ัำ1213;ัำ;ัสื;18.02.24;;126;
ำ6266;ำ6;ลสม;18.02.24;95หอ/22;158;
ำ62953ฤ;ำ6;ลสม;18.02.24;95หอ/22;0;
ำ6173;ำ6;ลสม;18.02.24;95หอ/22;176;
ำ62634;ำ6;วยะ;18.02.24;95หอ/22;222;
ิย5569;ิย;ลสม;18.02.24;;187;
ิย6238;ิย;ัสื;18.02.24;;0;
SZ201;SZ;ฤุม;18.02.24;338ภะ/21;189;
ำ62461;ำ6;ฦำส;18.02.24;95หอ/22;125;
ฤะ468;ฤะ;รัย;18.02.24;;181;
ย2955;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;125;
ั71238;ั7;รัย;18.02.24;;0;
ำ6156;ำ6;ัฮื;18.02.24;95หอ/22;143;
ำ6267;ำ6;ฤฬฤ;18.02.24;95หอ/22;136;
ำ6471;ำ6;ฤฬฤ;18.02.24;95หอ/22;159;
ิย6114;ิย;อฦั;18.02.24;สหึ-696-22-P07;0;
5อ582;5อ;ัสื;18.02.24;;185;
ศอ1071;ศอ;ลสม;18.02.24;;95;
ย2945;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;164;
ำ62617;ำ6;ฦำส;18.02.24;95หอ/22;100;
ย2977;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;180;
ำ6080;ำ6;ฯหส;18.02.24;95หอ/22;155;
ำ62950;ำ6;วยะ;18.02.24;95หอ/22;163;
ำ6299;ำ6;ลสม;18.02.24;95หอ/22;177;
฿ส468;฿ส;ลสม;18.02.24;;158;
ัำ1359;ัำ;รัย;18.02.24;;132;
SZ203;SZ;ฤุม;18.02.24;338ภะ/21;191;
ัำ7155;ัำ;ลสม;18.02.24;;47;
ำ6270ภ;ำ6;ลสม;18.02.24;95หอ/22;0;
5อ537;5อ;ฯหส;18.02.24;;182;
ัำ1405;ัำ;ลสม;18.02.24;;144;
Þา112;Þา;ลสม;18.02.24;;67;
5อ270;5อ;ัสื;18.02.24;;182;
ิย6108;ิย;อฦั;18.02.24;สหึ-696-22-P07;0;
Þา9727;Þา;รัย;18.02.24;;119;
ัำ1225;ัำ;อฦั;18.02.24;;117;
ำ6105;ำ6;ฤฬฤ;18.02.24;95หอ/22;232;
ำ6432;ำ6;ัฮื;18.02.24;95หอ/22;155;
ำ6093;ำ6;ฤฬฤ;18.02.24;95หอ/22;138;
SZ125;SZ;ฤุม;18.02.24;338ภะ/21;185;
ย2985;ย2;รฬห;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;73;
ศอ1079;ศอ;ลสม;18.02.24;;54;
Þา280;Þา;ลสม;18.02.24;;65;
Þา478;Þา;ัสื;18.02.24;;117;
ำ6624;ำ6;ลสม;18.02.24;95หอ/22;133;
ฤะ572;ฤะ;ัสื;18.02.24;;184;
ศฦ202;ศฦ;ลสม;18.02.24;;184;
ศอ1276;ศอ;อฦั;18.02.24;;68;
ำ69904;ำ6;อฦย;18.02.24;95หอ/22;212;
ฤะ578;ฤะ;รัย;18.02.24;;173;
ัำ1215;ัำ;ัสื;18.02.24;;131;
ำ6263;ำ6;ฤฬฤ;18.02.24;95หอ/22;157;
ำ62447;ำ6;ฦำส;18.02.24;95หอ/22;129;
5อ150;5อ;ฯหส;18.02.24;;187;
ำ62733;ำ6;ฯหส;18.02.24;95หอ/22;61;
ิย6404;ิย;ลสม;18.02.24;สหึ-696-22-P07;0;
ั75020;ั7;ลสม;18.02.24;;0;
ัำ1415;ัำ;ลสม;18.02.24;;156;
ฤะ424;ฤะ;ัสื;18.02.24;;182;
ศอ1034;ศอ;ัสื;18.02.24;;92;
ฤะ476;ฤะ;รัย;18.02.24;;169;
ัำ1341;ัำ;อฦั;18.02.24;;137;
ำ62954;ำ6;ฤุม;18.02.24;95หอ/22;155;
ำ62441;ำ6;ฦำส;18.02.24;95หอ/22;209;
ำ68973;ำ6;ฤฬฤ;18.02.24;95หอ/22;156;
ำ6265;ำ6;ฤฬฤ;18.02.24;95หอ/22;157;
ำ62969;ำ6;ฤฬฤ;18.02.24;95หอ/22;76;
ำ69010;ำ6;ฯหส;18.02.24;95หอ/22;47;
ำ6651;ำ6;ฤฬฤ;18.02.24;95หอ/22;163;
Þา358;Þา;ัสื;18.02.24;;157;
ำ6472;ำ6;ัฮื;18.02.24;95หอ/22;145;
ิย6490;ิย;รัย;18.02.24;;0;
ำ62803;ำ6;ฤฬฤ;18.02.24;95หอ/22;189;
ย2735;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;103;
ำ62880;ำ6;ฤุม;18.02.24;95หอ/22;228;
ำ62920;ำ6;ีฤา;18.02.24;95หอ/22;128;
ย2733;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ย2729;ย2;ฬศส;18.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ำ6387;ำ6;ฤฬฤ;18.02.24;95หอ/22;159;
ำ62425;ำ6;ฦำส;18.02.24;95หอ/22;157;
2S1714;2S;ลสม;18.02.24;;0;
Þย581;Þย;อฦั;18.02.24;;26;
ำ6271;ำ6;ฤฬฤ;18.02.24;95หอ/22;143;
ำ62909;ำ6;ฤฬฤ;18.02.24;95หอ/22;160;
ำ62903;ำ6;ลสม;18.02.24;95หอ/22;54;
ศอ1091;ศอ;ลสม;19.02.24;;98;
ำ69501;ำ6;ำิภ;19.02.24;95หอ/22;207;
ศอ1365;ศอ;ัสื;19.02.24;;93;
ศล5617;ศล;ฯะห;19.02.24;;0;
ั76216;ั7;ฯะห;19.02.24;;0;
ำ62997;ำ6;ฤฬฤ;19.02.24;95หอ/22;79;
ำ6174;ำ6;ีมะ;19.02.24;95หอ/22;168;
ำ69693;ำ6;อฦย;19.02.24;95หอ/22;138;
ำ62641;ำ6;ฯหส;19.02.24;95หอ/22;94;
ั75212;ั7;มรู;19.02.24;;0;
ำ68253;ำ6;ฤฬฤ;19.02.24;95หอ/22;106;
ำ6300;ำ6;มรู;19.02.24;95หอ/22;155;
ศอ1075;ศอ;ลสม;19.02.24;;95;
5อ591;5อ;ฯหส;19.02.24;;183;
ำ62955;ำ6;ลสม;19.02.24;95หอ/22;54;
ำ6623;ำ6;ัีา;19.02.24;95หอ/22;121;
ำ62448;ำ6;ฮุุ;19.02.24;95หอ/22;215;
ำ6106;ำ6;ศสา;19.02.24;95หอ/22;191;
ิย6878;ิย;มรู;19.02.24;;0;
ย2717;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;176;
ศล4611;ศล;มรู;19.02.24;;19;
ำ62442;ำ6;ฤุม;19.02.24;95หอ/22;183;
ำ68974;ำ6;ีฤา;19.02.24;95หอ/22;210;
ำ62970;ำ6;สหม;19.02.24;95หอ/22;210;
ำ6094;ำ6;ัีา;19.02.24;95หอ/22;134;
ย28705;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;185;
ำ6652;ำ6;มภอ;19.02.24;95หอ/22;161;
ำ62734;ำ6;ฮุุ;19.02.24;95หอ/22;198;
ำ6388;ำ6;ฮฬั;19.02.24;95หอ/22;160;
ะฤ105;ะฤ;มรู;19.02.24;;80;
ฤะ404;ฤะ;ลสม;19.02.24;;172;
ฤะ516;ฤะ;ลสม;19.02.24;;174;
ำ62804;ำ6;มศุ;19.02.24;95หอ/22;215;
ำ62990;ำ6;ฤุม;19.02.24;95หอ/22;155;
ฤะ340;ฤะ;ลสม;19.02.24;;184;
ำ62904;ำ6;ฮุุ;19.02.24;95หอ/22;149;
ิย6402;ิย;ลสม;19.02.24;สหึ-696-22-P07;0;
ศอ3045;ศอ;ลสม;19.02.24;;413;
ัำ1731;ัำ;ฯะห;19.02.24;;339;
ำ67019;ำ6;ฦำส;19.02.24;95หอ/22;217;
ำ62001;ำ6;ลสม;19.02.24;95หอ/22;64;
ำ62426;ำ6;ีฤา;19.02.24;95หอ/22;207;
ำ6264;ำ6;ลสม;19.02.24;95หอ/22;139;
ฤะ6542;ฤะ;ลสม;19.02.24;;165;
ั73062;ั7;มรู;19.02.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;19.02.24;;141;
ัำ1417;ัำ;ลสม;19.02.24;;142;
ัำ2817;ัำ;ลสม;19.02.24;;156;
5อ502;5อ;ลสม;19.02.24;;187;
SZ041;SZ;ฤุม;19.02.24;338ภะ/21;176;
ัำ2961;ัำ;ลสม;19.02.24;;148;
ศอ1069;ศอ;ลสม;19.02.24;;93;
ำ62910;ำ6;ฮุุ;19.02.24;95หอ/22;216;
5อ294;5อ;ลสม;19.02.24;;183;
SZ333;SZ;ฤุม;19.02.24;338ภะ/21;190;
สห856;สห;ัสื;19.02.24;;183;
ำ62956;ำ6;ีฤา;19.02.24;95หอ/22;213;
หภ089;หภ;อำะ;19.02.24;;97;
หภ121;หภ;ลสม;19.02.24;;92;
ำ6262;ำ6;ลสม;19.02.24;95หอ/22;134;
ำ6572;ำ6;ลสม;19.02.24;95หอ/22;153;
ศล4610;ศล;ฯะห;19.02.24;;64;
ั72572;ั7;อำะ;19.02.24;;0;
ัำ1407;ัำ;ลสม;19.02.24;;151;
ำ62151;ำ6;ฯหส;19.02.24;95หอ/22;84;
ะร870;ะร;ลสม;19.02.24;;35;
ำ68254;ำ6;ฤุม;19.02.24;95หอ/22;146;
ำ62642;ำ6;ีฤา;19.02.24;95หอ/22;226;
ย2981;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;65;
ำ6193;ำ6;ฤฬฤ;19.02.24;95หอ/22;220;
ำ6737;ำ6;ลสม;19.02.24;95หอ/22;72;
ลฮ1101;ลฮ;อฦั;19.02.24;;0;
ำ6272;ำ6;ลสม;19.02.24;95หอ/22;149;
Þา542;Þา;อำะ;19.02.24;;126;
ย2975;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;145;
ศล5685;ศล;ฯะห;19.02.24;;0;
ศอ1029;ศอ;ลสม;19.02.24;;91;
ศล4612;ศล;มรู;19.02.24;;31;
หภ222;หภ;อำะ;19.02.24;;75;
ัำ652;ัำ;ลสม;19.02.24;;244;
ำ62431;ำ6;ฦำส;19.02.24;95หอ/22;37;
ย2941;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;92;
หภ845;หภ;อำะ;19.02.24;;93;
ำ6273;ำ6;ฤฬฤ;19.02.24;95หอ/22;150;
Þย274;Þย;ัสื;19.02.24;;21;
ศอ1049;ศอ;ลสม;19.02.24;;98;
SZ109;SZ;ฤุม;19.02.24;338ภะ/21;140;
ศอ1097;ศอ;ลสม;19.02.24;;70;
ำ6233;ำ6;ฤฬฤ;19.02.24;95หอ/22;238;
ำ6371;ำ6;ฤฬฤ;19.02.24;95หอ/22;222;
ศอ1033;ศอ;ลสม;19.02.24;;88;
ย2783;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;162;
ำ6174;ำ6;ลสม;19.02.24;95หอ/22;160;
ิย6880;ิย;มรู;19.02.24;;0;
ำ6205;ำ6;ลสม;19.02.24;95หอ/22;125;
ำ62427;ำ6;ฦำส;19.02.24;95หอ/22;47;
ำ6403;ำ6;ลสม;19.02.24;95หอ/22;162;
Þา105;Þา;ลสม;19.02.24;;68;
ะฤ106;ะฤ;มรู;19.02.24;;88;
ัำ7166;ัำ;ัสื;19.02.24;;48;
ัำ1603;ัำ;ัสื;19.02.24;;150;
Þา281;Þา;ลสม;19.02.24;;66;
ิย6350;ิย;อฦั;19.02.24;สหึ-696-22-P07;0;
ำ6079;ำ6;ฤฬฤ;19.02.24;95หอ/22;149;
ำ6261;ำ6;ฤฬฤ;19.02.24;95หอ/22;149;
ำ6300;ำ6;ลสม;19.02.24;95หอ/22;171;
ย2957;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;112;
ัำ1357;ัำ;รัย;19.02.24;;124;
ัำ616;ัำ;ลสม;19.02.24;;123;
ัำ1411;ัำ;ลสม;19.02.24;;143;
ิย6780;ิย;อำะ;19.02.24;;0;
หภ249;หภ;ลสม;19.02.24;;63;
ำ6153;ำ6;ฤฬฤ;19.02.24;95หอ/22;228;
ำ6321;ำ6;ลสม;19.02.24;95หอ/22;230;
ย2949;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
SZ225;SZ;ฤุม;19.02.24;338ภะ/21;177;
ศอ1344;ศอ;อฦั;19.02.24;;92;
หภ022;หภ;อำะ;19.02.24;;90;
ำ6277;ำ6;ฤฬฤ;19.02.24;95หอ/22;154;
ิย6232;ิย;ัสื;19.02.24;;0;
ฤะ330;ฤะ;รัย;19.02.24;;160;
ำ6571;ำ6;ฯหส;19.02.24;95หอ/22;156;
ำ68445;ำ6;ฦำส;19.02.24;95หอ/22;64;
หภ221;หภ;ลสม;19.02.24;;83;
ศอ1050;ศอ;ฮอร;19.02.24;;100;
ำ6627;ำ6;ฤฬฤ;19.02.24;95หอ/22;229;
Þย215;Þย;ัสื;19.02.24;;50;
ย2965;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;73;
ัำ1221;ัำ;อฦั;19.02.24;;128;
ำ6220;ำ6;ัฮื;19.02.24;95หอ/22;203;
Þา787;Þา;ัสื;19.02.24;;39;
ิย6792;ิย;ลสม;19.02.24;;0;
Þย283;Þย;ะฬฮ;19.02.24;;7;
5อ532;5อ;ัสื;19.02.24;;186;
ศอ1323;ศอ;ัสื;19.02.24;;62;
ัำ1401;ัำ;ลสม;19.02.24;;172;
ฤะ422;ฤะ;ัสื;19.02.24;;188;
ำ6377;ำ6;ฤฬฤ;19.02.24;95หอ/22;233;
ศอ1304;ศอ;อำะ;19.02.24;;79;
ำ6391;ำ6;ฯหส;19.02.24;95หอ/22;233;
ำ6891;ำ6;ฤฬฤ;19.02.24;95หอ/22;199;
ย2951;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;90;
ศอ1305;ศอ;ัสื;19.02.24;;77;
ัำ1605;ัำ;ัสื;19.02.24;;164;
ย2939;ย2;ฬศส;19.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;84;
ำ62152;ำ6;มศุ;19.02.24;95หอ/22;236;
Þย225;Þย;ะฬฮ;19.02.24;;16;
Þา282;Þา;ัสื;19.02.24;;65;
ำ6173;ำ6;ฯหส;19.02.24;95หอ/22;160;
ั75018;ั7;ลสม;19.02.24;;0;
